AidData ID,Geoname,Geoname ID,Latitude,Longitude,Location Class,Location Class Name,Precision Code,Date,ADM1 Name,ADM1 Code,ADM2 Name,ADM2 Code,Source URL,Source,Note,Location Type,Geographic Exactness,Geographic Exactness Name,Activities,Program GEF_ID,Project GEF_ID
906001223974,Département de Keïta,2442477,14.8,6,1,Administrative Region,0,,Tahoua,2207,Keita,22574,https://drive.google.com/drive/u/2/folders/0B8I8L8B_1rrSM3B5UXkwSEhpalk?ths=true,,"PAD page 4, para 17.  Coded for Garhanga, Ibohamane, Keita, and Tamaske.",ADM2,2,Approximate,,4511,5252
906001223974,Tillaberi Department,8334576,14.516,1.443,1,Administrative Region,0,,Tillaberi,2208,Tillaberi,22583,https://drive.google.com/drive/u/2/folders/0B8I8L8B_1rrSM3B5UXkwSEhpalk?ths=true,,"PAD page 4, para 17.  Coded for Dessa, Sakoira, Sinder, and Tillaberi.",ADM2,2,Approximate,,4511,5252
906001223974,Attantane,10942958,14.14333,7.31389,1,Administrative Region,0,,Maradi,2205,Mayahi,22566,https://drive.google.com/drive/u/2/folders/0B8I8L8B_1rrSM3B5UXkwSEhpalk?ths=true,,"PAD page 4, para 17.",ADM3,1,Exact,,4511,5252
906001223974,Sae Saboua,11184750,13.57711,7.3616,1,Administrative Region,0,,Maradi,2205,Guidan Roumji,22564,https://drive.google.com/drive/u/2/folders/0B8I8L8B_1rrSM3B5UXkwSEhpalk?ths=true,,"PAD page 4, para 17.",ADM3,1,Exact,,4511,5252
906001223974,Département de Dakoro,2446266,14.75,7,1,Administrative Region,0,,Maradi,2205,Dakoro,22563,https://drive.google.com/drive/u/2/folders/0B8I8L8B_1rrSM3B5UXkwSEhpalk?ths=true,,"PAD page 4, para 17.  Coded for Adjekorya, Bader Goula, Bermou, Birnin Lalle, Dakoro, Dan Goulbi, Gadabeji, Korahane, Kornaka, Roumbou I, and Tagriss.",ADM2,2,Approximate,,4511,5252
906001223974,Maiyara,10943050,13.97417,7.31528,1,Administrative Region,0,,Maradi,2205,Mayahi,22566,https://drive.google.com/drive/u/2/folders/0B8I8L8B_1rrSM3B5UXkwSEhpalk?ths=true,,"PAD page 4, para 17, on the border of the correct ADM 2",ADM3,1,Exact,,4511,5252
906001223974,Département de Dosso,2445487,12.83333,3.33333,1,Administrative Region,0,,Dosso,2204,Dosso,22559,https://drive.google.com/drive/u/2/folders/0B8I8L8B_1rrSM3B5UXkwSEhpalk?ths=true,,"PAD page 4, para 17. Coded for Farey, Garankedey, Golle, Goroubankassam, Karguibangou, Mokko, Tessa, and Sambera.",ADM2,2,Approximate,,4511,5252
906001223974,Dungass,11205640,13.06667,9.35,1,Administrative Region,0,,Zinder,2209,Magaria,22585,https://drive.google.com/drive/u/2/folders/0B8I8L8B_1rrSM3B5UXkwSEhpalk?ths=true,,"PAD page 4, para 17.",ADM3,1,Exact,,4511,5252
906001223974,Mirriah Department,10943048,13.70722,9.15,1,Administrative Region,0,,Zinder,2209,Miria,22587,https://drive.google.com/drive/u/2/folders/0B8I8L8B_1rrSM3B5UXkwSEhpalk?ths=true,,"PAD page 4, para 17.  Coded for Gafati, Gouna, Hamdara, Koleram, Mirriah, Zermou, Droum, and Dogo.",ADM2,2,Approximate,,4511,5252
906001223974,Département de Tchin-Tabaraden,2438973,16.5,5.5,1,Administrative Region,0,,Tahoua,2207,Tchin Tabaradene,22577,https://drive.google.com/drive/u/2/folders/0B8I8L8B_1rrSM3B5UXkwSEhpalk?ths=true,,"PAD page 4, para 17.  Coded for Kao and Tchintabaraden.",ADM2,2,Approximate,,4511,5252
906001223974,N'Dounga,11205735,13.35,2.24889,1,Administrative Region,0,,Tillaberi,2208,Kollo,22579,https://drive.google.com/drive/u/2/folders/0B8I8L8B_1rrSM3B5UXkwSEhpalk?ths=true,,"PAD page 4, para 17.",ADM3,1,Exact,,4511,5252
906001223974,Département de Mayahi,2441193,14.1,7.6,1,Administrative Region,0,,Maradi,2205,Mayahi,22566,https://drive.google.com/drive/u/2/folders/0B8I8L8B_1rrSM3B5UXkwSEhpalk?ths=true,,"PAD page 4, para 17. Coded for Alhassane Maireyrey, Guidan Amoumoune, Issawane, Kanambakache, Mayahi, Sarkin Haoussa, and Tchake.",ADM2,2,Approximate,,4511,5252
906001223974,Madarounfa,8624180,13.28253,7.15495,1,Administrative Region,0,,Maradi,2205,Madarounfa,22565,https://drive.google.com/drive/u/2/folders/0B8I8L8B_1rrSM3B5UXkwSEhpalk?ths=true,,"PAD page 4, para 17.  Coded for Dan Issa, Djirataoua, Gabi, Madarounfa, Safo, and Sarkin Yama.",ADM2,2,Approximate,,4511,5252
906001223974,Département de Tessaoua,2438821,13.6,7.9,1,Administrative Region,0,,Maradi,2205,Tessaoua,22567,https://drive.google.com/drive/u/2/folders/0B8I8L8B_1rrSM3B5UXkwSEhpalk?ths=true,,"PAD page 4, para 17. Coded for Baoudeta, Hawandawaki, Koona, Korgom, Maigirgui, Ourafane, and Tessaoua.",ADM2,2,Approximate,,4511,5252
906001223974,Département de Dogondoutchi,2445552,13.5,4,1,Administrative Region,0,,Dosso,2204,Dogondoutchi,22558,https://drive.google.com/drive/u/2/folders/0B8I8L8B_1rrSM3B5UXkwSEhpalk?ths=true,,"PAD page 4, para 17.  Coded for Dan Kassari, Dogonkiria, Keche, Matankari, and Soucoucoutane.",ADM2,2,Approximate,,4511,5252
906001223974,Iferouane,11154524,19.06667,8.4,1,Administrative Region,0,,Agadez,2202,Arlit,22551,https://drive.google.com/drive/u/2/folders/0B8I8L8B_1rrSM3B5UXkwSEhpalk?ths=true,,"PAD page 4, para 17",ADM3,1,Exact,,4511,5252
906001223974,Kwaya,11001722,13.10472,8.62833,1,Administrative Region,0,,Zinder,2209,Magaria,22585,https://drive.google.com/drive/u/2/folders/0B8I8L8B_1rrSM3B5UXkwSEhpalk?ths=true,,"PAD page 4, para 17.",ADM3,1,Exact,,4511,5252
906001223974,Département de Maradi,2441290,13.5,7,1,Administrative Region,0,,Maradi,2205,Guidan Roumji,22564,https://drive.google.com/drive/u/2/folders/0B8I8L8B_1rrSM3B5UXkwSEhpalk?ths=true,Project Appraisal Document,"PAD page 4, para 17.  Coded for Maradi I, Maradi II, and Maradi III.",ADM2,2,Approximate,,4511,5252
906001223974,Département de Loga,2441629,13.63333,3.5,1,Administrative Region,0,,Dosso,2204,Loga,22561,https://drive.google.com/drive/u/2/folders/0B8I8L8B_1rrSM3B5UXkwSEhpalk?ths=true,,"PAD page 4, para 17.  Coded for Falwel and Sokorbe.",ADM2,2,Approximate,,4511,5252
906001223974,Département de Bilma,2446795,20.5,13.25,1,Administrative Region,0,,Agadez,2202,Bilma,22552,https://drive.google.com/drive/u/2/folders/0B8I8L8B_1rrSM3B5UXkwSEhpalk?ths=true,,"PAD page 4, para 17. Coded for Bilma, Dirkou, Djado, and Fachi.",ADM2,2,Approximate,,4511,5252
906001223974,N'Gonga,10942955,13.17278,2.83194,1,Administrative Region,0,,Dosso,2204,Birni N'gaoure,22557,https://drive.google.com/drive/u/2/folders/0B8I8L8B_1rrSM3B5UXkwSEhpalk?ths=true,,"PAD page 4, para 17",ADM3,1,Exact,,4511,5252
906001223974,Département du Boboye,2446715,13,2.86667,1,Administrative Region,0,,Dosso,2204,Birni N'gaoure,22557,https://drive.google.com/drive/u/2/folders/0B8I8L8B_1rrSM3B5UXkwSEhpalk?ths=true,,"PAD page 4, para 17. Coded for Fabirdji, Fakara, Harikanassou, Kankandi, Kiota, and Koygolo.",ADM2,2,Approximate,,4511,5252
906001223974,Tagazar,11002096,13.7525,2.98167,1,Administrative Region,0,,Tillaberi,2208,Filingue,22578,https://drive.google.com/drive/u/2/folders/0B8I8L8B_1rrSM3B5UXkwSEhpalk?ths=true,,"PAD page 4, para 17.",ADM3,1,Exact,,4511,5252
906001223974,Zinder,2437797,15,10.5,1,Administrative Region,0,,Zinder,2209,Goure,22584,https://drive.google.com/drive/u/2/folders/0B8I8L8B_1rrSM3B5UXkwSEhpalk?ths=true,,"PAD page 4, para 17.  Coded for Tarka, Damagaram Takaya, Guidimouni, Mazamni, Wame, Albarkaram, Moa, Dogo Dogo, Gouchi, Mallaoua, Dan Barto, Daouche, Doungou, Ichirnawa, Kantche, Kourni, Matameye, Yaouri, Tirmini, Dakoussa, Garagoumsa, and Tesker.",ADM1,2,Approximate,,4511,5252
906001223974,Timia,11154526,18.11444,8.77917,1,Administrative Region,0,,Agadez,2202,Arlit,22551,https://drive.google.com/drive/u/2/folders/0B8I8L8B_1rrSM3B5UXkwSEhpalk?ths=true,,"PAD page 4, para 17",ADM3,1,Exact,,4511,5252
906001223974,Arlit Department,8624000,19.81896,8.67149,1,Administrative Region,0,,Agadez,2202,Arlit,22551,https://drive.google.com/drive/u/2/folders/0B8I8L8B_1rrSM3B5UXkwSEhpalk?ths=true,,"PAD page 4, para 17. Coded for missing locations of Arlit and Dannet",ADM2,2,Approximate,,4511,5252
906001223974,Département de Gouré,2444218,15,10.75,1,Administrative Region,0,,Zinder,2209,Goure,22584,https://drive.google.com/drive/u/2/folders/0B8I8L8B_1rrSM3B5UXkwSEhpalk?ths=true,,"PAD page 4, para 17.  Coded for Boune, Gamou, Goure, Guidiguir, Kelle, and Alakoss.",ADM2,2,Approximate,,4511,5252
906001223974,Gorouol,10303664,13.5,1.01667,1,Administrative Region,0,,Tillaberi,2208,Tera,22582,https://drive.google.com/drive/u/2/folders/0B8I8L8B_1rrSM3B5UXkwSEhpalk?ths=true,Project App,"PAD page 4, para 17.",ADM3,1,Exact,,4511,5252
906001223974,Département de Tânout,2439154,14.75,8.33333,1,Administrative Region,0,,Zinder,2209,Tanout,22588,https://drive.google.com/drive/u/2/folders/0B8I8L8B_1rrSM3B5UXkwSEhpalk?ths=true,,"PAD page 4, para 17.  Coded for Falanko, Gangara, Ollelewa, and Tanout.",ADM2,2,Approximate,,4511,5252
906001223974,Tahoua,2439374,16,5.5,1,Administrative Region,0,,Tahoua,2207,Tchin Tabaradene,22577,https://drive.google.com/drive/u/2/folders/0B8I8L8B_1rrSM3B5UXkwSEhpalk?ths=true,,"PAD page 4, para 17.  Coded for Bagaroua, Allela, Bazaga, Birni N'Konni, Tsernaoua, Malbaza, Doguerawa, Tassara, and Tillia.",ADM1,2,Approximate,,4511,5252
906001223974,Département d' Illéla,2443303,14.25,5,1,Administrative Region,0,,Tahoua,2207,Illela,22573,https://drive.google.com/drive/u/2/folders/0B8I8L8B_1rrSM3B5UXkwSEhpalk?ths=true,,"PAD page 4, para 17. Coded for Badaguichiri, Illela, and Tajae.",ADM2,2,Approximate,,4511,5252
906001223974,Département de Bouza,2446465,14.43333,6,1,Administrative Region,0,,Tahoua,2207,Bouza,22572,https://drive.google.com/drive/u/2/folders/0B8I8L8B_1rrSM3B5UXkwSEhpalk?ths=true,,"PAD page 4, para 17.  Coded for Allakaye, Bouza, Deoule, Karofane, Tabotaki, and Tama",ADM2,2,Approximate,,4511,5252
906001223974,Département de Nguigmi,2440494,16,13.5,1,Administrative Region,0,,Diffa,2203,N'guigmi,22556,https://drive.google.com/drive/u/2/folders/0B8I8L8B_1rrSM3B5UXkwSEhpalk?ths=true,,"PAD page 4, para 17.  Coded for Communes in the region.",ADM2,2,Approximate,,4511,5252
906001223974,Département de Magaria,2441474,13.25,9.25,1,Administrative Region,0,,Zinder,2209,Magaria,22585,https://drive.google.com/drive/u/2/folders/0B8I8L8B_1rrSM3B5UXkwSEhpalk?ths=true,,"PAD page 4, para 17.  Coded for Magaria, Sassoumbroum, Wacha, Yekoua, Bande, and Dantchio.",ADM2,2,Approximate,,4511,5252
906001223974,Dosso Region,2445486,13.2,3.6,1,Administrative Region,0,,Dosso,2204,Dosso,22559,https://drive.google.com/drive/u/2/folders/0B8I8L8B_1rrSM3B5UXkwSEhpalk?ths=true,,"PAD page 4, para 17.  Coded for Guilladje, Falmey, Dioundiou, Karakara, Zabori, Doumega, Guecheme, Koremairoua, and Tibiri.",ADM1,2,Approximate,,4511,5252
906001223974,Tera Department,8334577,14.186,0.843,1,Administrative Region,0,,Tillaberi,2208,Tera,22582,https://drive.google.com/drive/u/2/folders/0B8I8L8B_1rrSM3B5UXkwSEhpalk?ths=true,,"PAD page 4, para 17.  Coded for Diagourou, Kokorou, Mehana, and Tera.",ADM2,2,Approximate,,4511,5252
906001223974,Sabon Mashi,11184745,13.87167,6.97417,1,Administrative Region,0,,Maradi,2205,Guidan Roumji,22564,https://drive.google.com/drive/u/2/folders/0B8I8L8B_1rrSM3B5UXkwSEhpalk?ths=true,,"PAD page 4, para 17.  Coded for Sabon Machi, located on the border of the correct ADM 2",ADM3,1,Exact,,4511,5252
906001223974,Kourteye,10943033,13.8489,1.60694,1,Administrative Region,0,,Tillaberi,2208,Tillaberi,22583,https://drive.google.com/drive/u/2/folders/0B8I8L8B_1rrSM3B5UXkwSEhpalk?ths=true,,"PAD page 4, para 17.",ADM3,1,Exact,,4511,5252
906001223974,Guidan Roumdji Department,8299475,13.6575,6.69583,1,Administrative Region,0,,Maradi,2205,Guidan Roumji,22564,https://drive.google.com/drive/u/2/folders/0B8I8L8B_1rrSM3B5UXkwSEhpalk?ths=true,,"PAD page 4, para 17.  Coded for Chadakori, Guidan Rourmdji, Guidan Sori, and Tibiri.",ADM2,2,Approximate,,4511,5252
906001223974,Département de Niamey,2440482,13.53333,2.2,1,Administrative Region,0,,Tillaberi,2208,Kollo,22579,https://drive.google.com/drive/u/2/folders/0B8I8L8B_1rrSM3B5UXkwSEhpalk?ths=true,,"PAD page 4, para 17. Coded for Niamey I, II, IV, and V.",ADM2,2,Approximate,,4511,5252
906001223974,Département de Tahoua,2439375,14.8,4.8,1,Administrative Region,0,,Tahoua,2207,Tahoua,22576,https://drive.google.com/drive/u/2/folders/0B8I8L8B_1rrSM3B5UXkwSEhpalk?ths=true,,"PAD page 4, para 17.  Coded for Affala, Bambeye, Barmou, Takanamat, and Tebaram.",ADM2,2,Approximate,,4511,5252
906001223974,Niamey (Commune III),10342755,13.52333,2.12944,1,Administrative Region,0,,Niamey,2206,Commune 2,22569,https://drive.google.com/drive/u/2/folders/0B8I8L8B_1rrSM3B5UXkwSEhpalk?ths=true,,"PAD page 4, para 17.",ADM3,1,Exact,,4511,5252
906001223974,Tamaya,11001721,15.62167,5.74667,1,Administrative Region,0,,Tahoua,2207,Tchin Tabaradene,22577,https://drive.google.com/drive/u/2/folders/0B8I8L8B_1rrSM3B5UXkwSEhpalk?ths=true,,"PAD page 4, para 17.  Located in Abalak, but ADM 2 not in Toolkit.",ADM3,1,Exact,,4511,5252
906001223974,Département de Tchirozérine,8624001,16.68704,7.70128,1,Administrative Region,0,,Agadez,2202,Tchighozerine,22553,https://drive.google.com/drive/u/2/folders/0B8I8L8B_1rrSM3B5UXkwSEhpalk?ths=true,,"PAD page 4, para 17.  Coded for Agadez, Dabaga, Tabelot, and Tchiorozerine.",ADM2,2,Approximate,,4511,5252
906001223974,Babankatami,10942959,14.52472,6.25722,1,Administrative Region,0,,Tahoua,2207,Bouza,22572,https://drive.google.com/drive/u/2/folders/0B8I8L8B_1rrSM3B5UXkwSEhpalk?ths=true,,"PAD page 4, para 17.",ADM3,1,Exact,,4511,5252
906001223974,Abalak,8624181,15.41618,6.16975,1,Administrative Region,0,,Tahoua,2207,Tchin Tabaradene,22577,https://drive.google.com/drive/u/2/folders/0B8I8L8B_1rrSM3B5UXkwSEhpalk?ths=true,,"PAD page 4, para 17.  Coded for Abalak, Akoubounou, and Tabalak.",ADM2,2,Approximate,,4511,5252
906001223974,Tillaberi Region,2595293,14.33333,2.08333,1,Administrative Region,0,,Tillaberi,2208,Ouallam,22580,https://drive.google.com/drive/u/2/folders/0B8I8L8B_1rrSM3B5UXkwSEhpalk?ths=true,,"PAD page 4, para 17.  Coded for Abala, Sanam, Ayerou, Banibangou, Bankilare, Dargol, Gotheye, Makalondi, and Torodi.",ADM1,2,Approximate,,4511,5252
906001223974,Kalfou,11205327,14.86667,5.53333,1,Administrative Region,0,,Tahoua,2207,Tahoua,22576,https://drive.google.com/drive/u/2/folders/0B8I8L8B_1rrSM3B5UXkwSEhpalk?ths=true,Project App,"PAD page 4, para 17.",ADM3,1,Exact,,4511,5252
906001223974,Tondikiwindi,10943047,14.46056,2.03139,1,Administrative Region,0,,Tillaberi,2208,Ouallam,22580,https://drive.google.com/drive/u/2/folders/0B8I8L8B_1rrSM3B5UXkwSEhpalk?ths=true,,"PAD page 4, para 17.",ADM3,1,Exact,,4511,5252
906001223974,Département de Filingué,2444994,14.5,3.5,1,Administrative Region,0,,Tillaberi,2208,Filingue,22578,https://drive.google.com/drive/u/2/folders/0B8I8L8B_1rrSM3B5UXkwSEhpalk?ths=true,,"PAD page 4, para 17. Coded for Filingue, Imanan, Kourfeye, and Tondikandia.",ADM2,2,Approximate,,4511,5252
