"","dist_to_all_rivers.na.mean","dist_to_roads.na.mean","srtm_elevation_500m.na.mean","srtm_slope_500m.na.mean","accessibility_map.na.mean","gpw_v3_density.2000.mean","wdpa_5km.na.sum","treecover2000.na.mean","latitude","longitude","udel_precip_v4_01_yearly_max.2002.mean","udel_precip_v4_01_yearly_min.2002.mean","udel_precip_v4_01_yearly_mean.2002.mean","udel_air_temp_v4_01_yearly_max.2002.mean","udel_air_temp_v4_01_yearly_min.2002.mean","udel_air_temp_v4_01_yearly_mean.2002.mean","v4composites_calibrated.2002.mean","ltdr_yearly_ndvi_mean.2002.mean","treatment","iba_statescore","propensity","ML.prop","transOutcome","transProp","tree.pred","GEF_ID","Title"
"2623",3000,1414.21362304688,441,2.2743227481842,20,60.712100982666,1,96,48.990012,17.76477,106.5,31.7,59.4583333333333,20.1,-3.2,9,9,2938.33081055,1,-1,0.981336714203001,0.981336714203001,-1.01901822842953,0.981336714203001,1.0933157282911,1705,"Conservation of Biological Diversity of Carpathian Mountain Grasslands in the Czech Republic through Targeted Application of New EU Funding Mechanisms"
"2626",1000,1000,2614,17.4552154541016,90,310.219085693359,1,0,30.285258,67.203082,46.4,0,14.125,18.6,-2.8,8.35,0,1253.19458008,1,-2,0.826832311861416,0.826832311861416,-2.41887015215634,0.826832311861416,1.0933157282911,1721,"Conservation of habitats and species of global significance in Arid and Semi-arid Ecosystems in Balochistan"
"2627",1414.21362304688,0,452,1.98160874843597,153,24.6974105834961,1,0,29.920371,67.870263,14.3,0,4.525,37.4,14.3,26.6666666666667,0,857.549194336,1,-2,0.608401000443356,0.608401000443356,-3.28730557402528,0.608401000443356,1.0933157282911,1721,"Conservation of habitats and species of global significance in Arid and Semi-arid Ecosystems in Balochistan"
"2637",3162.27758789062,1414.21362304688,1579,2.70927166938782,6,21.8764801025391,1,6,-7.72222,35.728327,274.4,0,72.6416666666667,20.5,16.7,18.6333333333333,7,2400.56665039,1,-1,0.817449331772219,0.817449331772219,-1.22331741079537,0.817449331772219,1.0933157282911,1734,"The Development and Management of the Selous-Niassa Wildlife Corridor"
"2638",1414.21362304688,1000,659,0.80965131521225,117,13.4599103927612,1,29,-11.171786,36.903121,380.4,0,116.55,26.2,21.3,24.2166666666667,0,2353.80126953,1,-3,0.848401215585932,0.848401215585932,-3.53606282603934,0.848401215585932,1.0933157282911,1734,"The Development and Management of the Selous-Niassa Wildlife Corridor"
"2639",2828.42724609375,0,58,2.80138683319092,94,100.497200012207,1,100,11.557859,-86.183818,456.4,2.1,124.7,29,27.1,27.7666666666667,0,3878.37304688,1,-2,0.959888038657966,0.959888038657966,-2.08357633333595,0.959888038657966,1.0933157282911,1735,"Conservation of Dry Forest and Coastal Biodiversity of the Pacific Coast of Southern Nicaragua: Building Private-Public Partnerships"
"2641",1000,0,67,2.35650658607483,38,17.8835906982422,0,74,55.581637,49.032823,109.5,19.5,49.925,23.1,-17.6,5.28333333333333,10,2067.15698242,1,-2,0.98480007832925,0.98480007832925,-2.03086905049101,0.98480007832925,1.0933157282911,1776,"Strengthening the Network of Training Centers for Protected Area Management through Demonstration of a Tested Approach"
"2642",1000,0,245,0.8315150141716,58,9.32208061218262,1,85,53.292243,49.667033,92.7,6.4,37.4583333333333,22.9,-18.9,5.325,0,2666.16821289,1,-1,0.98622738237237,0.98622738237237,-1.01396495156573,0.98622738237237,1.0933157282911,1776,"Strengthening the Network of Training Centers for Protected Area Management through Demonstration of a Tested Approach"
"2645",0,1000,282,0.14007405936718,227,6.17411088943481,1,29,-21.619134,-62.462457,155.4,0,38.1,29.4,17.2,25.0833333333333,0,2852.19604492,1,0,0.892587022153025,0.892587022153025,0,0.892587022153025,1.0933157282911,NA,""
"2648",0,9000,785,1.37026214599609,359,0,1,28,2.256773,31.798138,137.1,21.2,82.8,29.6,25.6,26.65,0,3372.88012695,1,-2,0.841431105751903,0.841431105751903,-2.37690285791467,0.841431105751903,-0.722453047661766,NA,""
"2654",1000,9000,260,2.08739733695984,348,47.8640899658203,1,5,9.659787,14.458243,181.7,0,61.5583333333333,33.3,24.1,28.4666666666667,0,2882.83935547,1,0,0.772404597728103,0.772404597728103,0,0.772404597728103,-0.722453047661766,1855,"Community-Based Ecosystem Management Project"
"2655",1000,1000,303,0.0901967212557793,181,16.8867492675781,1,6,11.541441,15.207616,175.6,0,47.675,34.9,21.4,28.3833333333333,0,2396.51904297,1,0,0.728595191974987,0.728595191974987,0,0.728595191974987,1.0933157282911,1855,"Community-Based Ecosystem Management Project"
"2656",NA,NA,NA,NA,NA,NA,0,0,-14.202713,47.840355,NA,NA,NA,NA,NA,NA,0,3019.97900391,1,-3,NA,NA,NA,NA,-0.722453047661766,1884,"Third Environment Programme"
"2658",19209.373046875,0,138,6.25178670883179,431,251.189498901367,1,90,-13.39859,48.31654,NA,NA,NA,NA,NA,NA,0,2532.67431641,1,-3,NA,NA,NA,NA,1.0933157282911,1884,"Third Environment Programme"
"2661",3605.55126953125,0,3376,5.75949668884277,226,90.0053329467773,1,63,5.425719,-73.558899,136.9,0.2,59.4666666666667,16.9,14.2,15.875,6,1863.55993652,1,-1,0.953397579208557,0.953397579208557,-1.04888036408707,0.953397579208557,1.0933157282911,1918,"Conservation of the Biodiversity of the Paramo in the Northern and Central Andes"
"2668",1414.21362304688,1414.21362304688,317,8.27243041992188,37,14.5747499465942,1,68,48.494698,20.616762,112.3,2.8,46.2666666666667,22.9,-1.7,11.125,0,2498.49682617,1,-1,0.966850262482586,0.966850262482586,-1.03428632002674,0.966850262482586,1.0933157282911,1994,"Conservation and Sustainable Use of Biodiversity through Sound Tourism Development in Biosphere Reserves in Central and Eastern Europe"
"2670",0,1000,913,19.7286491394043,303,37.2927589416504,1,63,-19.842588,32.997488,121.2,2.8,60.525,22,13.9,18.675,0,3685.64477539,1,-2,0.96052126617842,0.96052126617842,-2.08220272723092,0.96052126617842,1.0933157282911,2003,"Transfrontier Conservation Areas and Sustainable Tourism Development Project"
"2673",3605.55126953125,0,553,4.87593698501587,318,4.28672885894775,1,94,16.381394,-89.033482,605.4,27.6,258.175,25.5,20.7,23.4583333333333,0,2928.97705078,1,-2,0.985006009518745,0.985006009518745,-2.03044446498064,0.985006009518745,1.0933157282911,2068,"Integrating Protected Area and Landscape Management in the Golden Stream Watershed"
"2676",2236.06787109375,4123.10546875,3,0.0901967212557793,249,17.8241100311279,0,0,18.254758,-88.124505,219.9,1.6,102.858333333333,29.6,23.9,27.0583333333333,0,769.264953613,1,-1,0.771455616373738,0.771455616373738,-1.29625085199398,0.771455616373738,-0.722453047661766,2068,"Integrating Protected Area and Landscape Management in the Golden Stream Watershed"
"2677",0,0,31,0.372528523206711,240,4.28672885894775,1,100,16.315397,-88.763585,584.1,32.4,251.291666666667,27.5,22.6,25.45,0,3804.76635742,1,-2,0.985029060851858,0.985029060851858,-2.03039694917264,0.985029060851858,1.0933157282911,2068,"Integrating Protected Area and Landscape Management in the Golden Stream Watershed"
"2678",4472.1357421875,9219.544921875,477,7.77894115447998,681,10.1924200057983,1,98,-5.300607,122.845475,289.4,0,86.725,29.6,27.2,28.1583333333333,0,2866.73144531,1,0,0.927103952339581,0.927103952339581,0,0.927103952339581,-0.722453047661766,2077,"Lambusango Forest Conservation, Sulawesi"
"2679",NA,NA,NA,NA,NA,0,1,0,18.587502,-87.337041,NA,NA,NA,NA,NA,NA,0,481.688415527,1,-1,NA,NA,NA,NA,-0.722453047661766,2078,"Consolidation of the Protected Area System (SINAP II) - Second Tranche"
"2681",3000,0,718,0.424746066331863,75,1.40068995952606,1,0,26.898306,-102.088597,46.9,0,13.0833333333333,25.7,10.3,18.45,0,1267.49853516,1,0,0.816669267869089,0.816669267869089,0,0.816669267869089,1.0933157282911,2078,"Consolidation of the Protected Area System (SINAP II) - Second Tranche"
"2685",5830.95166015625,12000,1952,14.0999383926392,1158,17.49534034729,1,49,23.531546,-109.960613,93.3,0,16.0083333333333,29.6,17.6,23.5583333333333,0,3735.85009766,1,0,0.953614176797048,0.953614176797048,0,0.953614176797048,-0.722453047661766,2078,"Consolidation of the Protected Area System (SINAP II) - Second Tranche"
"2687",3000,21213.203125,305,3.63703966140747,2732,0.293157011270523,1,100,15.478945,-84.895706,368.3,27.4,142.783333333333,29.3,26.6,28.0666666666667,0,3211.51342773,1,-1,0.989084288686318,0.989084288686318,-1.01103617905829,0.989084288686318,-0.722453047661766,2099,"Corazon Transboundary Biosphere Reserve"
"2688",3605.55126953125,19924.859375,342,6.52256059646606,722,14.060959815979,1,99,14.213479,-85.012876,256.3,27,135.366666666667,30.1,27,28.4833333333333,0,3206.60839844,1,-2,0.970853965760505,0.970853965760505,-2.06004205630795,0.970853965760505,-0.722453047661766,2099,"Corazon Transboundary Biosphere Reserve"
"2689",1000,23345.234375,448,3.4026050567627,652,3.82898497581482,1,100,14.433045,-85.447681,256.3,27,135.366666666667,30.1,27,28.4833333333333,0,3451.47875977,1,-2,0.971712846999884,0.971712846999884,-2.05822121851625,0.971712846999884,-0.722453047661766,2099,"Corazon Transboundary Biosphere Reserve"
"2692",1000,1000,437,1.11638903617859,772,2.07534289360046,0,100,-2.147515,21.32062,264.9,71.6,163.533333333333,26.1,24.3,24.9416666666667,0,2636.15600586,1,-3,0.937498619061971,0.937498619061971,-3.20000471360875,0.937498619061971,1.0933157282911,2100,"Support to the Congolese Institute for Nature Conservation (ICCN)’s Program for the Rehabilitation of the DRC’s National Parks Network"
"2695",4000,13000,49,0.14007405936718,335,2.09860301017761,1,0,-1.938798,39.963388,133.6,0,61.6166666666667,29.2,24.9,27.1416666666667,0,1853.68347168,1,-1,0.707492665504024,0.707492665504024,-1.41344221468019,0.707492665504024,-0.722453047661766,2100,"Support to the Congolese Institute for Nature Conservation (ICCN)’s Program for the Rehabilitation of the DRC’s National Parks Network"
"2696",3162.27758789062,1000,3288,14.9381036758423,769,68.0820999145508,1,16,8.803003,-82.542774,522.9,38.8,263.725,22.9,21.4,21.9916666666667,0,1856.46862793,1,-2,0.940914981697709,0.940914981697709,-2.12559055696123,0.940914981697709,1.0933157282911,2102,"Second Rural Poverty, Natural Resources Management and Consolidation of the Mesoamerican Biological Corridor Project"
"2697",NA,NA,NA,NA,NA,NA,1,0,7.371407,-80.284874,NA,NA,NA,NA,NA,NA,0,719.898803711,1,-2,NA,NA,NA,NA,-0.722453047661766,2102,"Second Rural Poverty, Natural Resources Management and Consolidation of the Mesoamerican Biological Corridor Project"
"2699",NA,NA,14,0.328863829374313,NA,NA,1,0,7.627426,-79.999855,NA,NA,NA,NA,NA,NA,0,811.709960938,1,-2,NA,NA,NA,NA,-0.722453047661766,2102,"Second Rural Poverty, Natural Resources Management and Consolidation of the Mesoamerican Biological Corridor Project"
"2703",3605.55126953125,1414.21362304688,7,0.0437518656253815,352,17.78830909729,1,34,9.394862,-82.42754,493,116.5,221.658333333333,27.5,26.3,26.9583333333333,0,2464.8684082,1,-1,0.628675414430792,0.628675414430792,-1.59064594709085,0.628675414430792,1.0933157282911,2102,"Second Rural Poverty, Natural Resources Management and Consolidation of the Mesoamerican Biological Corridor Project"
"2708",26172.50390625,4000,184,8.68074035644531,519,13.214599609375,1,97,9.387724,-78.84402,295.7,9.2,159.783333333333,28.9,27.3,27.975,0,1414.2779541,1,-2,0.973212605773437,0.973212605773437,-2.05504941894022,0.973212605773437,-0.722453047661766,2102,"Second Rural Poverty, Natural Resources Management and Consolidation of the Mesoamerican Biological Corridor Project"
"2713",0,3162.27758789062,0,0,80,37.9213104248047,1,0,43.803603,15.874147,NA,NA,NA,NA,NA,NA,10,2746.52441406,1,-1,NA,NA,NA,NA,-0.722453047661766,2105,"Conservation and Sustainable Use of Biodiversity in the Dalmatian Coast through Greening Coastal Development"
"2714",1000,1000,220,1.6920325756073,519,0.54104208946228,1,93,54.740176,160.8652,202,37.5,96.6333333333333,10.2,-11,-0.208333333333333,0,2103.23388672,1,0,0.976074485410092,0.976074485410092,0,0.976074485410092,1.0933157282911,2235,"Demonstrating Sustainable Conservation of Biodiversity in Four Protected Areas in Russia's Kamchatka Oblast, Phase 2"
"2720",0,0,778,10.3176107406616,88,21.8771095275879,1,21,21.289375,-99.47956,459.5,16.8,121.208333333333,22,13,18.175,6,3372.60400391,1,0,0.903418328279091,0.903418328279091,0,0.903418328279091,1.0933157282911,2443,"Environmental Services Project"
"2745",2828.42724609375,1414.21362304688,9,0.307040452957153,246,17.78830909729,1,94,9.41949,-82.437969,493,116.5,221.658333333333,27.5,26.3,26.9583333333333,0,2605.72119141,1,-1,0.830884274787732,0.830884274787732,-1.20353703920498,0.830884274787732,1.0933157282911,2517,"Sustainable Environmental Management for Sixaola River Basin"
"2750",6403.1240234375,0,11,0.399191915988922,131,9.89345264434814,1,100,9.616942,-82.636961,NA,NA,NA,NA,NA,NA,0,1442.04907227,1,-2,NA,NA,NA,NA,1.0933157282911,2517,"Sustainable Environmental Management for Sixaola River Basin"
"2752",2000,128160.0546875,153,0.499314904212952,4499,0.014277939684689,1,100,2.947547,-65.690733,534.8,99,280.066666666667,29,26.9,27.875,0,4502.25683594,1,-1,0.997219394986445,0.997219394986445,-1.00278835833673,0.997219394986445,-0.722453047661766,2594,"DHEKUANA NONOODO:  Sustainable Use and Conservation of Biodiversity Resources of Dhekuana Indigenous Lands"
"2754",1399761.375,NA,5,0.313212633132935,125,186.413101196289,1,13,13.252435,-88.500589,303.6,0,104.583333333333,29.5,27.2,28.125,5,5212.24707031,1,-2,NA,NA,NA,NA,1.0933157282911,2635,"Protected Areas Consolidation and Administration"
"2755",0,1000,439,1.84745538234711,45,18.0396404266357,1,59,14.270437,-89.502321,249.7,0,66.75,24.3,21,22.725,0,3243.99145508,1,-2,0.917457338540745,0.917457338540745,-2.17993787393001,0.917457338540745,1.0933157282911,2635,"Protected Areas Consolidation and Administration"
"2756",NA,NA,NA,NA,NA,0,1,0,18.587502,-87.337041,NA,NA,NA,NA,NA,NA,0,481.688415527,1,-1,NA,NA,NA,NA,-0.722453047661766,2654,"Consolidation of the Protected Area System (SINAP II) - Third Tranche"
"2757",1414.21362304688,0,1183,0.198094233870506,167,5.01847410202026,1,0,26.628064,-103.734447,158.4,0,35.325,26.8,12.4,20.2333333333333,0,894.854370117,1,0,0.778039718183752,0.778039718183752,0,0.778039718183752,1.0933157282911,2654,"Consolidation of the Protected Area System (SINAP II) - Third Tranche"
"2760",1414.21362304688,17720.044921875,118,0.664221107959747,572,4.29484415054321,1,0,31.912175,-113.764752,2.6,0,0.558333333333333,34.7,14.3,24.4083333333333,0,945.054077148,1,0,0.838165733865368,0.838165733865368,0,0.838165733865368,-0.722453047661766,2654,"Consolidation of the Protected Area System (SINAP II) - Third Tranche"
"2763",3000,0,722,0.364083230495453,75,1.40068995952606,1,0,26.897682,-102.087495,46.9,0,13.0833333333333,25.7,10.3,18.45,0,1267.49853516,1,0,0.816657421718331,0.816657421718331,0,0.816657421718331,1.0933157282911,2654,"Consolidation of the Protected Area System (SINAP II) - Third Tranche"
"2765",5099.01953125,0,1882,14.6951751708984,350,66.2837066650391,1,95,14.500536,-89.385702,225.7,0,62.9083333333333,27,23,24.7583333333333,0,2788.76757812,1,-2,0.952904029205199,0.952904029205199,-2.09884724872888,0.952904029205199,1.0933157282911,2686,"Integrated Management of the Montecristo Trinational Protected Area"
"2767",1000,1414.21362304688,1443,0,572,2.13262104988098,1,0,48.804026,85.791842,67.1,16.4,33.7166666666667,16.7,-19.1,0.491666666666666,0,2280.54663086,1,-2,0.945323049471631,0.945323049471631,-2.1156788688458,0.945323049471631,1.0933157282911,2836,"Conservation and Sustainable use of Biodiversity in the Kazakhstani Sector of the Altai-Sayan Mountain Ecoregion"
"2768",5000,1000,348,1.94731402397156,125,0.659084975719452,1,76,-4.26486,39.392713,163.9,12.6,92.6583333333333,27.5,23.1,25.4083333333333,0,3514.83764648,1,-2,0.936925914392755,0.936925914392755,-2.13464049747866,0.936925914392755,1.0933157282911,2848,"Improved Conservation and Governance for Kenya Coastal Forest Protected Area System"
"2769",2236.06787109375,1000,68,1.57603645324707,128,91.3556671142578,0,20,-4.437767,39.416119,163.9,12.6,92.6583333333333,27.5,23.1,25.4083333333333,0,3887.06347656,1,0,0.847449764540713,0.847449764540713,0,0.847449764540713,1.0933157282911,2848,"Improved Conservation and Governance for Kenya Coastal Forest Protected Area System"
"2774",NA,NA,NA,NA,NA,111.824996948242,1,0,6.583176,99.476843,NA,NA,NA,NA,NA,NA,7,921.3359375,1,0,NA,NA,NA,NA,-0.722453047661766,3517,"Catalyzing Sustainability of Thailand's Protected Area System"
"2780",3605.55126953125,0,2268,25.4881534576416,155,34.6957702636719,1,0,41.85697,43.135851,140.8,27,69.8416666666667,17.8,-5.7,7.375,0,2291.13598633,1,-3,0.855756986759568,0.855756986759568,-3.50566813524933,0.855756986759568,1.0933157282911,3557,"Catalyzing Financial Sustainability of Georgia’s Protected Area System"
"2781",0,1000,2061,16.1137313842773,179,21.551399230957,1,51,42.356464,45.536956,190.8,4.2,74.3,14.5,-11.6,3.20833333333333,0,2226.40332031,1,-3,0.971220538273487,0.971220538273487,-3.08889678685442,0.971220538273487,1.0933157282911,3557,"Catalyzing Financial Sustainability of Georgia’s Protected Area System"
"2782",5000,0,2645,5.85742235183716,363,34.6481704711914,1,0,41.204587,43.373385,114.9,4.8,54.8583333333333,15.2,-9.6,4.625,0,2293.30810547,1,-3,0.922241110407875,0.922241110407875,-3.25294542408027,0.922241110407875,1.0933157282911,3557,"Catalyzing Financial Sustainability of Georgia’s Protected Area System"
"2783",4123.10546875,1000,37,0.218758299946785,440,17.8901405334473,1,47,-20.175388,44.517489,304.9,2.5,77.9916666666667,28.9,22.9,26.6916666666667,0,4523.43945312,1,-3,0.905979187908171,0.905979187908171,-3.31133434414398,0.905979187908171,1.0933157282911,3687,"Madagascar's Network of Managed Resource Protected Areas"
"2785",2000,2236.06787109375,34,0.294308036565781,215,6.10314798355103,1,12,-16.001806,45.851156,461.2,0,118.966666666667,29.5,24.8,27.5,0,3479.05200195,1,-3,0.794087147028537,0.794087147028537,-3.777922878145,0.794087147028537,-0.722453047661766,3687,"Madagascar's Network of Managed Resource Protected Areas"
"2787",2236.06787109375,92800.859375,2,0.109379552304745,716,0.645035088062286,1,0,21.087269,-73.372701,NA,NA,NA,NA,NA,NA,0,1706.64526367,1,-1,NA,NA,NA,NA,-0.722453047661766,3729,"Building a Sustainable National Marine Protected Area Network"
"2788",NA,NA,NA,NA,NA,4.98308801651001,1,0,23.85429,-75.093297,NA,NA,NA,NA,NA,NA,0,518.968139648,1,-2,NA,NA,NA,NA,-0.722453047661766,3729,"Building a Sustainable National Marine Protected Area Network"
"2789",NA,NA,NA,NA,NA,9.20217037200928,1,0,24.412003,-76.680505,NA,NA,NA,NA,NA,NA,0,454.98425293,1,-2,NA,NA,NA,NA,-0.722453047661766,3729,"Building a Sustainable National Marine Protected Area Network"
"2790",12041.5947265625,1000,7,0.111545689404011,387,38.999641418457,0,0,26.604029,-78.401322,NA,NA,NA,NA,NA,NA,0,2374.54272461,1,-2,NA,NA,NA,NA,1.0933157282911,3729,"Building a Sustainable National Marine Protected Area Network"
"2791",12041.5947265625,1000,7,0.111545689404011,387,38.999641418457,0,0,26.604029,-78.401322,NA,NA,NA,NA,NA,NA,0,2374.54272461,1,-2,NA,NA,NA,NA,1.0933157282911,3729,"Building a Sustainable National Marine Protected Area Network"
"2792",NA,NA,6,0.0691777542233467,413,9.13698577880859,0,88,26.759658,-77.32103,NA,NA,NA,NA,NA,NA,7,573.677062988,1,-2,NA,NA,NA,NA,-0.722453047661766,3729,"Building a Sustainable National Marine Protected Area Network"
"2793",NA,NA,2,0.216559693217278,337,9.13698577880859,0,3,26.454765,-76.987633,NA,NA,NA,NA,NA,NA,0,496.79788208,1,-2,NA,NA,NA,NA,-0.722453047661766,3729,"Building a Sustainable National Marine Protected Area Network"
"2794",14866.068359375,0,12,0.0309372432529926,393,38.999641418457,0,0,26.538227,-78.671867,NA,NA,NA,NA,NA,NA,57,1702.85083008,1,-2,NA,NA,NA,NA,1.0933157282911,3729,"Building a Sustainable National Marine Protected Area Network"
"2795",40311.2890625,1000,9,0.111545689404011,406,9.13698673248291,1,35,25.976719,-77.217449,NA,NA,NA,NA,NA,NA,0,2040.16833496,1,-2,NA,NA,NA,NA,1.0933157282911,3729,"Building a Sustainable National Marine Protected Area Network"
"2796",NA,NA,6,0.0691777542233467,463,0.645035088062286,1,0,21.492668,-73.002013,NA,NA,NA,NA,NA,NA,0,2264.33447266,1,-1,NA,NA,NA,NA,-0.722453047661766,3729,"Building a Sustainable National Marine Protected Area Network"
