Project #,,Title,"National,Regional,Global?",Country,Sub region,PA Name,WDPA ID,Other WDPA IDs,Landscape,National PAS?,Location (coordinates),Other information,Source
4937,#N/A,Strengthening Law Enforcement Capabilities to Combat Wildlife Crime for Conservation and Sustainable Use of Species in South Africa (target: Rhinceros),National,South Africa,North West province,Pilansberg NP,,,,Yes. All parks where Rhino poaching occurs,,,Request for CEO endorsement doc
4937,#N/A,Strengthening Law Enforcement Capabilities to Combat Wildlife Crime for Conservation and Sustainable Use of Species in South Africa (target: Rhinceros),National,South Africa,North West province,Kruger NP,,,,Yes. All parks where Rhino poaching occurs,,,Request for CEO endorsement doc
5034,#N/A,Enhancing the Forest Nature Reserves Network for Biodiversity Conservation in Tanzania,National,Tanzania,,Amani NR,,,,,,,ProDoc Pg 2
5034,#N/A,Enhancing the Forest Nature Reserves Network for Biodiversity Conservation in Tanzania,National,Tanzania,,Chome NR,,,,,,,ProDoc Pg 2
5034,#N/A,Enhancing the Forest Nature Reserves Network for Biodiversity Conservation in Tanzania,National,Tanzania,"Lushoto District, Tanga Region",Magamba NR,,,,,,,ProDoc Pg 2
5034,#N/A,Enhancing the Forest Nature Reserves Network for Biodiversity Conservation in Tanzania,National,Tanzania,Kagera Region,MINZIRO Nature Reserve,,,,,,,ProDoc Pg 2
5034,#N/A,Enhancing the Forest Nature Reserves Network for Biodiversity Conservation in Tanzania,National,Tanzania,Mvomero District ,Mkingu Forest Nature Reserve,,,,,,,ProDoc Pg 2
5034,#N/A,Enhancing the Forest Nature Reserves Network for Biodiversity Conservation in Tanzania,National,Tanzania,, Kilombero Nature Reserve ,,,,,,,ProDoc Pg 2
5034,#N/A,Enhancing the Forest Nature Reserves Network for Biodiversity Conservation in Tanzania,National,Tanzania,,Nilo Nature Reserve,,,,,,,ProDoc Pg 2
5034,#N/A,Enhancing the Forest Nature Reserves Network for Biodiversity Conservation in Tanzania,National,Tanzania,,Rondo Plateau Forest Nature Reserve,,,,,,,ProDoc Pg 2
5034,#N/A,Enhancing the Forest Nature Reserves Network for Biodiversity Conservation in Tanzania,National,Tanzania,"Rungwe District, Mbeya Region",Mount Rungwe Forest Nature Reserve,,,,,,,ProDoc Pg 2
5034,#N/A,Enhancing the Forest Nature Reserves Network for Biodiversity Conservation in Tanzania,National,Tanzania,Morogoro,Uluguru Nature Reserve,,,,,,,ProDoc Pg 2
5034,#N/A,Enhancing the Forest Nature Reserves Network for Biodiversity Conservation in Tanzania,National,Tanzania,,Uzungwa Scarp Nature FR,,,,,,,ProDoc Pg 2
5065,#N/A,Strengthening the National Protected Areas System of Swaziland,National,Swaziland,,All PA s,,,,Yes. Management effectiveness of PAS,,ProDoc: Existing PA s (6) mentioned on Pg 14. Proposed PA s (18) and informal PA s (6) mentioned on Pg 15 and 16.,ProDoc
5078,#N/A,Conserving Biodiversity and reducing habitat degradation in Protected Areas and their Areas of Influence,National,St. Kitts And Nevis,,Keys Marine Park,,,,,"17.346444, -62.710353",,ProDoc
5078,#N/A,Conserving Biodiversity and reducing habitat degradation in Protected Areas and their Areas of Influence,National,St. Kitts And Nevis,,Sandy Point Marine Park,,,,,"17.346444, -62.710353",,ProDoc
5078,#N/A,Conserving Biodiversity and reducing habitat degradation in Protected Areas and their Areas of Influence,National,St. Kitts And Nevis,,Narrows Marine Park,,,,,"17.346444, -62.710353",,ProDoc
5078,#N/A,Conserving Biodiversity and reducing habitat degradation in Protected Areas and their Areas of Influence,National,St. Kitts And Nevis,,Central Forest Reserve,31311,,,,"17.347796, -62.780948",,ProDoc
5078,#N/A,Conserving Biodiversity and reducing habitat degradation in Protected Areas and their Areas of Influence,National,St. Kitts And Nevis,"Basseterre, St. Kitts",Royal Basseterre Valley Park,,,,,,,ProDoc
5078,#N/A,Conserving Biodiversity and reducing habitat degradation in Protected Areas and their Areas of Influence,National,St. Kitts And Nevis,,Booby Island,,,,,"17.226505, -62.610660",,ProDoc
5078,#N/A,Conserving Biodiversity and reducing habitat degradation in Protected Areas and their Areas of Influence,National,St. Kitts And Nevis,,Nevis Peak National Park and Camps River Area of Special Concern,,,,,"17.159924, -62.586628",,ProDoc
5080,#N/A,Transforming Management of Protected Area/Landscape Complexes to Strengthen Ecosystem Resilience,National,Peru,"Región Pasco, Provincia Oxapampa",Yanachaga-Chemillén NP,,,Yes,,,Part of Oxapampa-Ashaninka-Yanesha Biosphere Reserve ,ProDoc Pg 23
5080,#N/A,Transforming Management of Protected Area/Landscape Complexes to Strengthen Ecosystem Resilience,National,Peru,"Región Pasco, Provincia Oxapampa",Yanesha Communal Reserve,,,Yes,,,Part of Oxapampa-Ashaninka-Yanesha Biosphere Reserve ,ProDoc Pg 23
5080,#N/A,Transforming Management of Protected Area/Landscape Complexes to Strengthen Ecosystem Resilience,National,Peru,"Región Pasco, Provincia Oxapampa",San Matías-San Carlos protection forest,,,Yes,,,Part of Oxapampa-Ashaninka-Yanesha Biosphere Reserve ,ProDoc Pg 23
5080,#N/A,Transforming Management of Protected Area/Landscape Complexes to Strengthen Ecosystem Resilience,National,Peru,"Región Ucayali (Provincias Atalaya y Coronel Portillo), Región Pasco (Provincia Oxapampa) and Región Huánuco (Provincia Puerto Inca)",El Sira Communal Reserve,,,Yes,,,Part of Oxapampa-Ashaninka-Yanesha Biosphere Reserve ,ProDoc Pg 23
5080,#N/A,Transforming Management of Protected Area/Landscape Complexes to Strengthen Ecosystem Resilience,National,Peru,Región Cusco (Provincia Paucartambo) y Región Madre de Dios (Provincia Manu),Manu National Park,,,,,,Part of Manu Biosphere Reserve and the Vilcabamba-Amboró Conservation Corridor,ProDoc Pg 23
5080,#N/A,Transforming Management of Protected Area/Landscape Complexes to Strengthen Ecosystem Resilience,National,Peru,Región Ucayali (Provincia Purús) and Región Madre de Dios (Provincias Tahuamanu y Tambopata),Alto Purús National Park,,,,,,Forms part of the Vilcabamba-Amboró Conservation Corridor,ProDoc Pg 23
5080,#N/A,Transforming Management of Protected Area/Landscape Complexes to Strengthen Ecosystem Resilience,National,Peru,,Purús Communal Reserve,,,,,,Forms part of the Vilcabamba-Amboró Conservation Corridor,ProDoc Pg 23
5080,#N/A,Transforming Management of Protected Area/Landscape Complexes to Strengthen Ecosystem Resilience,National,Peru,Región Madre de Dios (Provincia Manu),Amarakaeri Communal Reserve,,,,,,Forms part of the Vilcabamba-Amboró Conservation Corridor,ProDoc Pg 23
5080,#N/A,Transforming Management of Protected Area/Landscape Complexes to Strengthen Ecosystem Resilience,National,Peru,Región Cusco (Provincia La Convención),Megantoni National Sanctuary,,,,,,Forms part of the Vilcabamba-Amboró Conservation Corridor,ProDoc Pg 23
5171,#N/A, Coral Reef Rehabilitation and Management Program-Coral Triangle Initiative (COREMAP-CTI),National,Indonesia,Riau Islands Province,Anambas Islands BR,,,,,,,ProDoc and METT
5171,#N/A, Coral Reef Rehabilitation and Management Program-Coral Triangle Initiative (COREMAP-CTI),National,Indonesia,Riau Islands Province,Batam,,,,,,,ProDoc and METT
5171,#N/A, Coral Reef Rehabilitation and Management Program-Coral Triangle Initiative (COREMAP-CTI),National,Indonesia,Riau Islands Province,KKLD Bintan,,,,,,,ProDoc and METT
5171,#N/A, Coral Reef Rehabilitation and Management Program-Coral Triangle Initiative (COREMAP-CTI),National,Indonesia,Riau Islands Province,Kawasan Konservasi Lingga,,,,,,,ProDoc and METT
5171,#N/A, Coral Reef Rehabilitation and Management Program-Coral Triangle Initiative (COREMAP-CTI),National,Indonesia,"North Lombok district, West Nusa Tenggara",Gilimatra National MPA,,,,,,,ProDoc and METT
5171,#N/A, Coral Reef Rehabilitation and Management Program-Coral Triangle Initiative (COREMAP-CTI),National,Indonesia,West Sumatra,Mentawai,,,,,,,ProDoc and METT
5171,#N/A, Coral Reef Rehabilitation and Management Program-Coral Triangle Initiative (COREMAP-CTI),National,Indonesia,Riau Islands Province,Natuna,,,,,,,ProDoc and METT
5171,#N/A, Coral Reef Rehabilitation and Management Program-Coral Triangle Initiative (COREMAP-CTI),National,Indonesia,North Sumatra,Nias Utara,,,,,,,ProDoc and METT
5171,#N/A, Coral Reef Rehabilitation and Management Program-Coral Triangle Initiative (COREMAP-CTI),National,Indonesia,"Pariaman district, West Sumatra",Pulau Pieh national MPA,,,,,,,ProDoc and METT
5171,#N/A, Coral Reef Rehabilitation and Management Program-Coral Triangle Initiative (COREMAP-CTI),National,Indonesia,North Sumatra,Tapanuli,,,,,,,ProDoc and METT
5221,#N/A,PSG-Additional financing - Sustainable Land and Water Management Project,National,Ghana,,Gbele Resource Reserve,,,,,,,Pg 35 of document for CEO endorsement
5221,#N/A,PSG-Additional financing - Sustainable Land and Water Management Project,National,Ghana,,Mole NP,,,,,,,Pg 35 of document for CEO endorsement
5221,#N/A,PSG-Additional financing - Sustainable Land and Water Management Project,National,Ghana,,Wuru Kayero corridor site,,,yes,,,,Pg 35 of document for CEO endorsement
5221,#N/A,PSG-Additional financing - Sustainable Land and Water Management Project,National,Ghana,,Wahabu Wiasi corridor site,,,yes,,,,Pg 35 of document for CEO endorsement
5221,#N/A,PSG-Additional financing - Sustainable Land and Water Management Project,National,Ghana,,Gbele-Mole corridor site,,,yes,,,,Pg 35 of document for CEO endorsement
5221,#N/A,PSG-Additional financing - Sustainable Land and Water Management Project,National,Ghana,Upper East Region,Sumboru Bechausa corridor site (CREMA),,,yes,,,,Pg 35 of document for CEO endorsement
5264,#N/A,Sustainable Management of Critical Wetlands Ecosystems Project,National,Gabon,,Site Ramsar Monts de Birougou,903027,,,,,,ProDoc
5264,#N/A,Sustainable Management of Critical Wetlands Ecosystems Project,National,Gabon,,Bas Ogooué,109034,,,,,,ProDoc
5264,#N/A,Sustainable Management of Critical Wetlands Ecosystems Project,National,Gabon,,Petit Loango,67932,,,,,,ProDoc
5264,#N/A,Sustainable Management of Critical Wetlands Ecosystems Project,National,Gabon,, Setté Cama,67933,,,,,,ProDoc
5281,#N/A,LME-EA Philippine Rural Development Program,National,Philippines,,,,,,,,Tracking Tools show around 30 PA s,
5439,#N/A,Fighting Against Wildlife Poaching and Illegal Trade in Africa The Case of African Elephants,Global,Global,,,,,,,,"Prodoc , TE and TTs missing. Project concept note does not contain PA names",
5622,#N/A,LME-EA Coral Triangle Initiative Project (COREMAPIII-CTI),National,Indonesia,,SAP Waigeo Sebelah Barat (or Wageo Barat),,,,,,,Pg 29 of PAD and/or METTs
5622,#N/A,LME-EA Coral Triangle Initiative Project (COREMAPIII-CTI),National,Indonesia,Papua Barat,SAP Raja Ampat,,,,,,,Pg 29 of PAD and/or METTs
5622,#N/A,LME-EA Coral Triangle Initiative Project (COREMAPIII-CTI),National,Indonesia,"Maluku
",SAP Aru Bagian Tenggara (or Aru Tenggara),,,,,,,Pg 29 of PAD and/or METTs
5622,#N/A,LME-EA Coral Triangle Initiative Project (COREMAPIII-CTI),National,Indonesia,Nusa Tenggara Timur ,TNP Laut Sawu,,,,,,,Pg 29 of PAD and/or METTs
5622,#N/A,LME-EA Coral Triangle Initiative Project (COREMAPIII-CTI),National,Indonesia,Maluku (Banda),TWP Laut Banda,,,,,,,Pg 29 of PAD and/or METTs
5622,#N/A,LME-EA Coral Triangle Initiative Project (COREMAPIII-CTI),National,Indonesia,Papua,TWP Padaido,,,,,,,Pg 29 of PAD and/or METTs
5622,#N/A,LME-EA Coral Triangle Initiative Project (COREMAPIII-CTI),National,Indonesia,West Papua province,Taman Pulau Kecil Daerah Raja Ampat,,,,,,,Pg 29 of PAD and/or METTs
5622,#N/A,LME-EA Coral Triangle Initiative Project (COREMAPIII-CTI),National,Indonesia,South Sulawesi Province,Pangkep District MPA,,,,,,,Pg 29 of PAD and/or METTs
5622,#N/A,LME-EA Coral Triangle Initiative Project (COREMAPIII-CTI),National,Indonesia,Papua Province,Biak Numfor,,,,,,,Pg 29 of PAD and/or METTs
5622,#N/A,LME-EA Coral Triangle Initiative Project (COREMAPIII-CTI),National,Indonesia,South East Province,Buton District MPA,,,,,,,Pg 29 of PAD and/or METTs
5622,#N/A,LME-EA Coral Triangle Initiative Project (COREMAPIII-CTI),National,Indonesia,"Sikka, Flores Island ",Sikka District MPA,,,,,,,Pg 29 of PAD and/or METTs
5622,#N/A,LME-EA Coral Triangle Initiative Project (COREMAPIII-CTI),National,Indonesia,"Selayar Distric, South Sulawesi Province",Selayar District MPA,,,,,,,Pg 29 of PAD and/or METTs
5622,#N/A,LME-EA Coral Triangle Initiative Project (COREMAPIII-CTI),National,Indonesia,,TWP Kapoposang,,,,,,,Pg 29 of PAD and/or METTs
5656,#N/A,"Parks, People, Planet: Protected Areas as Solutions to Global Challenges",Global,Global,,N/A,,,,,,Project Objective:To strengthen the capacity for effective management and equitable governance of an ecologically representative global network of protected areas,
5663,#N/A,Integrated Environmental Management of the Fanga’uta Lagoon Catchment,National,Tonga,,Fanga’uta and Fanga Kakau Lagoons Marine Reserve,4241,,Yes,,,,Source ProDoc and METT
4634,#N/A,"Conserving, Enhancing and Managing Carbon Stocks and Biodiversity while Promoting Sustainable Development in The Chernobyl Exclusion Zone through the Establishment of a Research and Environmental Protection Center and Protected Area",National,Ukraine,,Chernobyl Exclusion Zone BR (proposed),,,,,,Project calls for establishment of a PA network within the ChEZ,Source: doc for CEO endorsement and METT
4662,#N/A,Piloting Provincial-level Wetland PA System in Jiangxi Province,National,China,Jiangxi Province,Poyang Lake National Nature Reserve,,,,,,,ProDoc
4662,#N/A,Piloting Provincial-level Wetland PA System in Jiangxi Province,National,China,Jiangxi Province,Nanji Wetlands National  Nature Reserve,,,,,,,ProDoc
4662,#N/A,Piloting Provincial-level Wetland PA System in Jiangxi Province,National,China,Jiangxi Province,Duchang Provincial Migratory Birds Nature Reserve,,,,,,,ProDoc
4677,#N/A,GMS-FBP: Strengthening Capacity and Incentives for Wildlife Conservation in the Western Forest Complex,National,Thailand,,Huai Kha Khaeng,1407,,no,,,Includes UNESCO WHS Thung Yai - Huai Kha Khaeng Wildlife Sanctuaries,ProDoc
4677,#N/A,GMS-FBP: Strengthening Capacity and Incentives for Wildlife Conservation in the Western Forest Complex,National,Thailand,,Thung Yai Naresuan East,1405,,no,,,Includes UNESCO WHS Thung Yai - Huai Kha Khaeng Wildlife Sanctuaries,ProDoc
4677,#N/A,GMS-FBP: Strengthening Capacity and Incentives for Wildlife Conservation in the Western Forest Complex,National,Thailand,,Thung Yai Naresuan West,1405,,no,,,Includes UNESCO WHS Thung Yai - Huai Kha Khaeng Wildlife Sanctuaries,ProDoc
4800,#N/A,Sustainable Forest Management under the Authority of Cameroonian Councils,National,Cameroon,,,,,,,,50 areas in total. Aroun 10% of them will be PA s and the rest will be subject to SFM,TTs
4892,#N/A,Transforming Effectiveness of Biodiversity Conservation in Priority Sumatran Landscapes ,National,Indonesia,,Berbak and Sembilang NP,,,Yes. Berbak and Sembilang landscape,,,,ProDoc Pg 32-33
4892,#N/A,Transforming Effectiveness of Biodiversity Conservation in Priority Sumatran Landscapes ,National,Indonesia,,Gunung Leuser NP,,,Yes. Gunung Leuser landscape,,,,ProDoc Pg 32-33
4892,#N/A,Transforming Effectiveness of Biodiversity Conservation in Priority Sumatran Landscapes ,National,Indonesia,,Bukit Barisan Selatan NP,,,Yes. Bukit Barisan Selatan landscape,,,,ProDoc Pg 32-33
4892,#N/A,Transforming Effectiveness of Biodiversity Conservation in Priority Sumatran Landscapes ,National,Indonesia,,Kerinci Seblat NP,,,Yes. Kerinci Seblat landscape,,,,ProDoc Pg 32-33
4892,#N/A,Transforming Effectiveness of Biodiversity Conservation in Priority Sumatran Landscapes ,National,Indonesia,,KPHP Kampar,,,Yes. Kampar landscape,,,,ProDoc Pg 32-33
4970,#N/A,"Integrated Management of Protected Areas in Cote d'Ivoire, West Africa",National,Cote d'Ivoire,,Banco NP,,,Yes. The project employs a landscape approach,"Yes. Sustainable financing, management and protection of forested parks and reserves of Cote D'Ivoire",,"Banco NP is the primary pilot area. The other PAs mentioned in this document (Comoe, Tai, and Sangbe) are part of the co-financing for this project.  ",ProDoc (CEO endorsement request) Pg 6
