Region,Country,SiteID,NationalName,InternationalName,FinalCode,NationalCode,Area,MinAltitude,MaxAltitude,Latitude,Longitude,SitTypeIba,SitTypeCiCepfKba,SitTypeFwKba,SitTypeAze,SitTypeCsn,SitTypeOther,SitTypeInDanger,MonitoringYear,PressureDesc,PressureScore,StateType,StateDesc,StateScore,ResponseDesc,ResponseScore,EUFavourable,WholeSiteCovered,InfoAccuracy,MonitoringAssessmentComplete,CompletedBy,OverallPressureNotes,OverallStateNotes,OverallResponseNotes,SitIBASitCriSumRecID,IBACriteriaStatus,IBACriteriaAssessYear,IBAProposedCriteria,IBAConfirmedCriteria,SitKBASitCriSumRecID,KBACriteriaStatus,KBACriteriaAssessYear,KBAProposedCriteria,KBAConfirmedCriteria
South America,Brazil,20147,Complexo Pedra Azul / Forno Grande,Complexo Pedra Azul / Forno Grande,BR166,ES07,10000,900,2000,-20.45,-41,Y,N,N,N,N,Y,Y,2013,high,-2,unset,not assessed,5,low,1,N,Y,unknown,Y,"Pongiluppi Souza, Tatiana","The protection of the primary forests in the surroundings of the Pedra Azul State Park was especially recommended because of its importance in the birds maintenance and especially du to the occurrence of the critically endangered, Nemosia rourei. Nowadays the more extensive and conserved forests are unprotect and managed by the private initiative with any assurance that it will be preserved in the future. There are reports of hunting and extraction of the forest products as heart palm, orchids and bromeliads.","State of the IBA-criteria-triggering populations: The population of the majority of the species is unknown. The IBA is the most important site for the CR - Cherry-throated Tanager (Nemosia rourei). For some species it was estimated in 30 individuals. The species are the follow: Leucopternis lacernulatus, Touit surdus , Amazona vinacea, Strix hylophila, Â Pteroglossus bailloni, Piculus aurulentus, Phibalura flavirostris, Carpornis cucullata, Procnias nudicollis, Phyllomyias griseocapilla, Phylloscartes oustaleti, Dysithamnus stictothorax, Drymophila genei, Drymophila ochropyga, Â Psilorhamphus guttatus, Â Eleoscytalopus indigoticus, Anabacerthia amaurotis, Orchesticus abeillei and Thraupis cyanoptera.. State of the habitats of the trigger species: The Pedra Azul State Park and the Forno Grande State Park together with important remnants of pristine Atlantic Forest in the surrounding properties are one of the higher forest fragment in the south of the EspÃ­rito Santo State. There are some unprotected areas very important as InÃ­dos Bellon Forest (500 ha) and Monte Verde Farm (at least 2.000 ha) that form a vast patch of forets between the two State Parks. The forest ranges from 5-20 m of height and is rich in epiphytes, mosses and lichens..",SAVE Brasil conducted a study to create a Protected Area in the Region. All the necessary studies were carried out and now it is in process in the Environmental Agency of the EspÃ­rito Santo State. The proposal is to extend the area of the two State Parks of the region encompassing the unprotected areas that form a vast patch of forest between the two sites protected. To accomplish this proposal with success will be necessary to lobby the government to accelerate the process of extend the both protected areas.,115700,confirmed,2008,,"A1, A2, A3",0,-,,,
South America,Brazil,22249,Cristalino / Serra do Cachimbo,Cristalino / Serra do Cachimbo,BR019,PA/MT01,1123562,240,800,-9.183333333,-55.2,Y,N,N,N,N,N,N,2008,high,-2,unset,not assessed,5,not assessed,0,N,N,-,Y,"-, -",,,,116200,confirmed,2008,,"A1, A3",0,-,,,
South America,Brazil,20105,Curaçá,Curaçá,BR089,BA01,32680,300,370,-9.233333333,-39.83333333,Y,N,N,Y,N,Y,Y,2013,high,-2,unset,not assessed,5,low,1,N,Y,unknown,Y,"Pongiluppi Souza, Tatiana","Wildlife trafficking, destruction of the Caatinga habitat through the selective logging and its use as pasture for goats and hunting.","State of the IBA-criteria-triggering populations: This site was very recognized to house the last individual of Spixâ€™s Macaw in the Nature. Today there are 80 individuals in captivity and an Action Plan published by the Brazilian Government to reintroduce the specie. According to the plan the first Spix Macaw should be introduced in the IBA region before the year 2016. Regarding to the other species, there is an estimate of at least 30 individuals of the follow species: Rhea Americana, Penelope jacucaca and Primolius maracana.. State of the habitats of the trigger species: This area is in the domain of the Caatinga biome, one of the driest regions in Brazil. The IBA has an extension higher than 5 thousand hectares and with some patches of gallery woodland along temporary streams where the caraiba (Tabebuia aurea) is the most characteristic tree. It was the last area of occurrence of the Spixâ€™s Macaw in the nature. As other areas of Caatinga almost all the site passed trough some factors of degradation, in spite of, it still maintain some patches well preserved..",There is a project being conducted by SAVE Brasil in partnership with the Brazilian Government (Chico Mendes Institute for the Biodiversity Conservation â€“ ICMBio) and the Brazilian Fund for the Biodiversity Conservation (FUNBIO) funded by the private company Vale called â€œArarinha na Naturezaâ€ that has as primary goals: To secure the legal protection of the habitat for the Spixâ€™s Macaw; To promote research focused on the field survey in potential areas of the species distribution to find unknown populations; To raise awareness in the local community and to establish a great communication campaign about the â€œArarinha na Naturezaâ€ Project.,115636,confirmed,2008,,"A1, A2, A3",4328,confirmed,2010,,"Vul, Irr 1"
South America,Brazil,22206,Goiabal / Piratuba,Goiabal / Piratuba,BR007,AP02,968625,0,70,-1.8,-50.4,Y,N,N,N,N,N,N,2008,low,0,unset,not assessed,5,not assessed,0,N,N,-,Y,"-, -",,,,116054,confirmed,2008,,"A2, A4i",0,-,,,
South America,Brazil,22228,Gurupi,Gurupi,BR031,MA/PA02,1392974,15,315,-2.933333333,-46.43333333,Y,N,N,N,N,N,N,2008,high,-2,unset,not assessed,5,not assessed,0,N,N,-,Y,"-, -",,,,116091,confirmed,2008,,A1,0,-,,,
South America,Brazil,22243,Ilha de Marajó,Ilha de Marajó,BR009,PA02,3910144,0,35,-0.916666667,-49.56666667,Y,N,N,N,N,N,N,2008,low,0,unset,not assessed,5,not assessed,0,N,N,-,Y,"-, -",,,,116168,confirmed,2008,,"A1, A2",0,-,,,
South America,Brazil,22246,Jamanxim / Altamira,Jamanxim / Altamira,BR016,PA08,1541628,30,460,-5.733333333,-55.56666667,Y,N,N,N,N,N,N,2008,high,-2,unset,not assessed,5,not assessed,0,N,N,-,Y,"-, -",,,,116185,confirmed,2008,,A1,0,-,,,
South America,Brazil,22252,Jamari,Jamari,BR086,RO01,792165,30,240,-9.066666667,-62.65,Y,N,N,N,N,N,N,2008,low,0,unset,not assessed,5,not assessed,0,N,N,-,Y,"-, -",,,,116203,confirmed,2008,,A1,0,-,,,
South America,Brazil,22254,Ji-Paraná / Roosevelt,Ji-Paraná / Roosevelt,BR075,MT/RO/AM01,1112493,75,280,-9.35,-61.35,Y,N,N,N,N,N,N,2008,low,0,unset,not assessed,5,not assessed,0,N,N,-,Y,"-, -",,,,116205,confirmed,2008,,"A1, A2, A3",0,-,,,
South America,Brazil,22256,Lavrados de Roraima,Lavrados de Roraima,BR003,RR03,1477273,30,290,3.066666667,-60.56666667,Y,N,N,N,N,N,N,2008,medium,-1,unset,not assessed,5,not assessed,0,N,N,-,Y,"-, -",,,,116207,confirmed,2008,,"A1, A2",0,-,,,
South America,Brazil,22212,Mamirauá,Mamirauá,BR023,AM03,1124000,15,70,-2.45,-66.03333333,Y,N,N,N,N,N,N,2008,medium,-1,unset,not assessed,5,not assessed,0,N,N,-,Y,"-, -",,,,116060,confirmed,2008,,"A1, A2",0,-,,,
South America,Brazil,22266,Matas Ciliares do Rio do Coco e Afluentes,Matas Ciliares do Rio do Coco e Afluentes,BR051,TO05,138721,130,250,-9.716666667,-49.63333333,Y,N,N,N,N,N,N,2008,medium,-1,unset,not assessed,5,not assessed,0,N,N,-,Y,"-, -",,,,116218,confirmed,2008,,"A1, A2, A3",0,-,,,
South America,Brazil,22244,Novo Progresso,Novo Progresso,BR018,PA10,2621296,230,480,-7.5,-55.25,Y,N,N,N,N,N,N,2008,high,-2,unset,not assessed,5,not assessed,0,N,N,-,Y,"-, -",,,,116171,confirmed,2008,,"A1, A2, A3",0,-,,,
South America,Brazil,22261,Parque Estadual do Cantão,Parque Estadual do Cantão,BR050,TO04,90017,130,180,-9.55,-50.06666667,Y,N,N,N,N,N,N,2008,low,0,unset,not assessed,5,not assessed,0,N,N,-,Y,"-, -",,,,116211,confirmed,2008,,"A1, A2",0,-,,,
South America,Brazil,22248,Parque Nacional da Amazônia,Parque Nacional da Amazônia,BR015,PA/AM01,1161379,15,290,-4.283333333,-56.75,Y,N,N,N,N,N,N,2008,high,-2,unset,not assessed,5,not assessed,0,N,N,-,Y,"-, -",,,,116199,confirmed,2008,,"A1, A3",0,-,,,
South America,Brazil,22203,Parque Nacional da Serra do Divisor,Parque Nacional da Serra do Divisor,BR060,AC01,840955,185,560,-8.15,-73.36666667,Y,N,N,N,N,N,N,2008,low,0,unset,not assessed,5,not assessed,0,N,N,-,Y,"-, -",,,,116051,confirmed,2008,,"A1, A2, A3",0,-,,,
South America,Brazil,23879,Parque Nacional do Cabo Orange,Parque Nacional do Cabo Orange,BR005,AP01,410424,0,70,3.616666667,-51.25,Y,N,N,N,N,N,N,2008,medium,-1,unset,not assessed,5,not assessed,0,N,N,-,Y,"-, -",,,,116769,confirmed,2008,,A2,0,-,,,
South America,Brazil,22269,Parque Nacional do Jaú,Parque Nacional do Jaú,BR021,AM02,2377889,30,90,-2.25,-62.66666667,Y,N,N,N,N,N,N,2008,not assessed,0,unset,not assessed,5,not assessed,0,N,N,-,Y,"-, -",,,,116221,confirmed,2008,,"A1, A2, A3",0,-,,,
South America,Brazil,23880,Parque Nacional Montanhas do Tumucumaque,Parque Nacional Montanhas do Tumucumaque,BR006,AP/PA01,3882120,80,375,2.05,-53.16666667,Y,N,N,N,N,N,N,2008,low,0,unset,not assessed,5,not assessed,0,N,N,-,Y,"-, -",,,,116770,confirmed,2008,,"A1, A3",0,-,,,
South America,Brazil,22230,Reentrâncias Maranhenses / Paraenses,Reentrâncias Maranhenses / Paraenses,BR030,MA/PA01,1134852,0,100,-1.566666667,-46.23333333,Y,N,N,N,N,N,N,2008,medium,-1,unset,not assessed,5,not assessed,0,N,N,-,Y,"-, -",,,,116093,confirmed,2008,,"A2, A4i, A4iii",0,-,,,
South America,Brazil,23886,Reserva Biológica do Rio Trombetas,Reserva Biológica do Rio Trombetas,BR010,PA03,409585,30,340,-1.066666667,-56.66666667,Y,N,N,N,N,N,N,2008,low,0,unset,not assessed,5,not assessed,0,N,N,-,Y,"-, -",,,,116777,confirmed,2008,,"A1, A2",0,-,,,
South America,Brazil,22245,Rio Capim,Rio Capim,BR013,PA06,2141584,15,290,-3.566666667,-48.3,Y,N,N,N,N,Y,Y,2008,high,-2,unset,not assessed,5,not assessed,0,N,N,-,Y,"-, -",,,,131186,confirmed,2015,,A1,0,-,,,
South America,Brazil,22245,Rio Capim,Rio Capim,BR013,PA06,2141584,15,290,-3.566666667,-48.3,Y,N,N,N,N,Y,Y,2013,high,-2,unset,not assessed,5,negligible,0,N,Y,unknown,Y,"Pongiluppi Souza, Tatiana","The Forest fragment is under heavy human pressure and extremely degraded areas appears in its surroundings, mostly along the roads that surrounds the IBA. Logging activities and colonization projects culminate in replacement of the native forests by pasture. The illegal capture of chicks and the selective logging represents serious threats to Guarouba guarouba, that apparently needs high trees cavities to nest. The hunting has as the main targets the cracids, as Mitu tuberosum. Constantly, took place conflicts among loggers, squatters, local communities and environmental patrolling agencies, due to the deforestation and illegal occupation of the land.","State of the IBA-criteria-triggering populations: There is just an estimative for some species of the IBA, that is 30 individuals of each species detailed bellow: Penelope pileata, Ortalis superciliaris and Pyrrhura lepida. For other species the populations are unknown. There are other 17 threatened birds species considering the national red list and it is the priority site for bird conservation in the entire Amazon region.. State of the habitats of the trigger species: This area is in the east of the ParÃ¡ state, next to the border with MaranhÃ£o State, and it is one of the most important remnants at the extreme east of Amazon. The area includes the Indigenous Land Amanaye, between the rivers Surubiju and Ararandeua, whose confluence forms the Capim River. The IBA boundaries correspond to a great patch of forest in the region, except the anthropogenic areas in its surroundings. The predominant vegetation is the Tropical lowland evergreen forest..","There is no Protected Area in the region and SAVE Brasil team received information that there is not any enterprise planned to this area. So, considering the high number of threatened species (there are many species threatened at national level) and the high pressure in this area, SAVE Brasil is considering acting in this IBA to create a Protected Area.",131186,confirmed,2015,,A1,0,-,,,
South America,Brazil,22235,Saltos das Andorinhas e de Dardanelos,Saltos das Andorinhas e de Dardanelos,BR076,MT01,740,160,280,-10.15,-59.45,Y,N,N,N,N,N,N,2008,very high,-3,unset,not assessed,5,not assessed,0,N,N,-,Y,"-, -",,,,116101,confirmed,2008,,A4ii,0,-,,,
South America,Brazil,22229,São Pedro da Água Branca,São Pedro da Água Branca,BR046,TO/MA/PA01,112297,100,130,-5.216666667,-48.31666667,Y,N,N,N,N,N,N,2008,medium,-1,unset,not assessed,5,not assessed,0,N,N,-,Y,"-, -",,,,116092,confirmed,2008,,"A1, A2",0,-,,,
South America,Brazil,23885,Savanas do Alto Paru,Savanas do Alto Paru,,PA01,512992,250,570,-1.7,-55.78333333,Y,N,N,N,N,N,N,2008,not assessed,0,unset,not assessed,5,not assessed,0,N,N,-,Y,"-, -",,,,116775,proposed,2008,A1,,0,-,,,
South America,Brazil,22207,Savanas do Amapá,Savanas do Amapá,BR008,AP03,766643,30,130,0.716666667,-51.05,Y,N,N,N,N,N,N,2008,low,0,unset,not assessed,5,not assessed,0,N,N,-,Y,"-, -",,,,116055,confirmed,2008,,A1,0,-,,,
South America,Brazil,22257,Savanas do Rio Cotingo,Savanas do Rio Cotingo,BR002,RR02,1499454,30,1700,4.25,-60.31666667,Y,N,N,N,N,N,N,2008,very high,-3,unset,not assessed,5,not assessed,0,N,N,-,Y,"-, -",,,,116208,confirmed,2008,,"A1, A2",0,-,,,
South America,Brazil,22195,Serra dos Carajás,Serra dos Carajás,BR017,PA09,1223610,130,1000,-6.1,-50.63333333,Y,N,N,N,N,N,N,2008,low,0,unset,not assessed,5,not assessed,0,N,N,-,Y,"-, -",,,,116039,confirmed,2008,,"A1, A3",0,-,,,
South America,Brazil,22205,Tabocais,Tabocais,BR059,AC/AM01,7351066,75,300,-9.066666667,-69.31666667,Y,N,N,N,N,N,N,2008,not assessed,0,unset,not assessed,5,not assessed,0,N,N,-,Y,"-, -",,,,116053,confirmed,2008,,"A1, A2, A3",0,-,,,
South America,Brazil,22258,Tepuis de Roraima,Tepuis de Roraima,BR001,RR01,248250,750,2700,5,-60.36666667,Y,N,N,N,N,N,N,2008,not assessed,0,unset,not assessed,5,not assessed,0,N,N,-,Y,"-, -",,,,116209,confirmed,2008,,"A2, A3",0,-,,,
South America,Brazil,22213,Tepuis do Amazonas,Tepuis do Amazonas,BR020,AM01,4429575,30,3000,0.916666667,-64.8,Y,N,N,N,N,N,N,2008,low,0,unset,not assessed,5,not assessed,0,N,N,-,Y,"-, -",,,,116061,confirmed,2008,,"A2, A3",0,-,,,
South America,Brazil,22253,Vale do Guaporé,Vale do Guaporé,BR088,RO03,1664439,30,350,-12.86666667,-62.28333333,Y,N,N,N,N,N,N,2008,low,0,unset,not assessed,5,not assessed,0,N,N,-,Y,"-, -",,,,116204,confirmed,2008,,"A1, A2",0,-,,,
South America,Brazil,22247,Várzeas de Monte Alegre,Várzeas de Monte Alegre,BR011,PA04,2664834,15,30,-1.866666667,-53.91666667,Y,N,N,N,N,N,N,2008,medium,-1,unset,not assessed,5,not assessed,0,N,N,-,Y,"-, -",,,,116196,confirmed,2008,,"A1, A2",0,-,,,
South America,Brazil,22214,Várzeas do Médio Rio Amazonas,Várzeas do Médio Rio Amazonas,BR022,AM/PA01,2875752,15,35,-2.8,-57.86666667,Y,N,N,N,N,N,N,2008,medium,-1,unset,not assessed,5,not assessed,0,N,N,-,Y,"-, -",,,,116062,confirmed,2008,,"A1, A2",0,-,,,
South America,Chile,27460,Acantilados de la Quirilluca,Acantilados de la Quirilluca,,,30,0,0,-32.68933333,-71.45216667,Y,N,N,N,N,N,N,2013,very high,-3,unset,not assessed,5,low,1,N,Y,unknown,Y,"Trivelli Zondek, Javier","Paso de aeronaves: Actualmente es la presiÃ³n que mÃ¡s incide sobre el estado actual de la nidificaciÃ³n. Cada aÃ±o el paso de aeronaves aumenta y con esto los impactos sobre la nidificaciÃ³n hasta el punto de perder la capacidad de albergar a la colonia de Piquero en algunos sectores.  Existen zonas de despegue de parapentes  al norte de la colonia que frecuentan paseos sobre los nidos, esta es la principal razÃ³n de la pÃ©rdida masiva de nidos en la zona norte del predio y de disminuciÃ³n en su zona sur. Sumado a esto, el paso de helicÃ³pteros y avionetas privadas se hace cada vez mÃ¡s frecuente y los vuelos a baja altura de cualquier aeronave genera impactos en la nidificaciÃ³n causando el ahuyentamiento de la colonia si el evento es previo a la postura de huevos sin que estas retornen y favorece el ingreso de depredadores que se alimentan de los huevos y pollos, ademÃ¡s de provocar la caÃ­da de polluelos impactando directamente sobre el Ã©xito reproductivo.   PresiÃ³n Inmobiliaria: Actualmente la zona donde se sitÃºa la colonia de Piquero comÃºn (Sula variegata) es de propiedad de dos empresas inmobiliarias que pretenden realizar proyectos en el corto plazo para el desarrollo de segunda vivienda de balneario en su zona costera y muy prÃ³xima a la colonia de piqueros, incluso en algunos sectores se proyecta infraestructura de acceso a travÃ©s del a nidificaciÃ³n.  El Proyecto Quirilluca, zona sur de la colonia, ha determinado un Ã¡rea de conservaciÃ³n insuficiente y sin los estudios previos quedando las zonas de mayor vulnerabilidad con escasos metros de amortiguaciÃ³n ademÃ¡s de instalar un cerco generando una barrera a los piqueros juveniles que utilizan esa zona para aterrizar en condiciones de fuertes vientos evitando su regreso al acantilado y construyendo senderos vehiculares a menos de 20 metros de la nidificaciÃ³n. El proyecto el Alto, zona norte en su ingreso al sistema de evaluaciÃ³n de impacto ambiental ha omitido mÃ¡s del 80% de la nidificaciÃ³n con el fin de poder construir infraestructura en la zona de los nidos y permitir el ingreso masivo de personas al Ã¡rea donde se deberÃ­a desarrollar el 50% de la colonia aproximadamente.   Turismo invasivo: Cada aÃ±o se hace mÃ¡s frecuente la visita de turistas por iniciativa propia al lugar o vÃ­a agencias de turismo. La nidificaciÃ³n no cuenta con la infraestructura y los programas de manejo que aseguren la conservaciÃ³n y el turismo invasivo genera el ahuyentamiento de las aves permitiendo el ingreso de depredadores.   Omisiones municipales: En la ResoluciÃ³n de impacto ambiental del Plano Regulador Comunal de PuchuncavÃ­, la Municipalidad se comprometiÃ³ a generar un plan de manejo para la Zona Especial Natural, que se extiende por todo el borde costero de la comuna y que alberga a la colonia de piqueros. Este instrumento de gestiÃ³n podrÃ­a favorecer la conservaciÃ³n de la especie, sin embargo su ausencia le deja a los privados la responsabilidad total de conservaciÃ³n de la especie.   PÃ©rdida de la cobertura vegetacional:  La contaminaciÃ³n y las intervenciones de actividades inmobiliarias han reducido la cobertura vegetacional lo que favorece el reemplazo por especies exÃ³ticas, anuales y generalistas. Esto disminuye el servicio de refugio y materiales para la construcciÃ³n de nidos por parte de las y aumenta el riesgo de incendios al secarse las plantas anuales.   Uso de Retroexcavadoras en Ã©poca de nidificaciÃ³n: Recientes trabajos durante la Ã©poca de nidificaciÃ³n en el Proyecto Quirilluca realizaron escarpes, movimientos de tierra y de acumulaciÃ³n de esta acercÃ¡ndose en algunas zonas a menos de 20 metros de la nidificaciÃ³n. Esto generÃ³ senderos de penetraciÃ³n cercanos a la nidificaciÃ³n fomentando el turismo invasivo a la zona de nidificaciÃ³n. Cambio de vegetaciÃ³n y zonas mas protegidas.   ExtracciÃ³n de huevos: Se han avistado grupos de personas extrayendo huevos de piquero en los acantilados, sin embargo al no existir fiscalizaciÃ³n no se puede estimar el daÃ±o que produce.   Animales exÃ³ticos:  Perros y gatos depredan sobre la nidificaciÃ³n.   Botes en Ã¡rea de entrenamiento y pesca: Los Piqueros utilizan las zonas contiguas marÃ­timas a la nidificaciÃ³n como lugar de alimentaciÃ³n, descanso y entrenamiento de los juveniles. Es frecuente avistar botes de pescadores artesanales realizando actividades de pesca y de extracciÃ³n de mariscos y crustÃ¡ceos, compitiendo por el espacio y aunque no hay registros podrÃ­a causar muerte incidental de piqueros en redes de pesca.   Riesgo de Incendios.","State of key species: Este Sitio fue identificado por IBAS segÃºn el criterio 4ii  por congregar mÃ¡s del 1% de la poblaciÃ³n mundial del Piquero comÃºn (Sula variegata). El estado de esta poblaciÃ³n en los Acantilados de la Quirilluca se ha visto fuertemente disminuida durante los Ãºltimos aÃ±os. En visitas a terreno se ha podido identificar que los individuos en primavera llegan a los Acantilados de la Quirilluca, pero aparentemente, se ven ahuyentados por las perturbaciones del medio causando una disminuciÃ³n de nidos activos en sectores que antes eran los de mayor importancia. En el Ãºltimo periodo estival estimamos en unos 2000 a 2500 nidos activos valor muy menor al estimado cuando la nidificaciÃ³n se encuentra en buenas condiciones.   State of key habitats: La nidificaciÃ³n del piquero comÃºn (Sula variegata) en los Acantilados de la Quirilluca suele extenderse en buenas condiciones por una distancia de dos kilÃ³metros aproximadamente con una capacidad de albergar alrededor de 6.000 parejas de piquero comÃºn (12.000 individuos adultos) con muy buenos resultados reproductivos.  Sin embargo, las actuales presiones generan perturbaciones que disminuyen en gran cantidad el nÃºmero de aves que nidifican aÃ±o a aÃ±o y se deben principalmente a perturbaciones durante la conquista del nido y la postura del huevo.   Es la Ãºnica zona de nidificaciÃ³n de esta especie en la zona continental de Chile Central. SÃ³lo existe registro de una colonia similar en Mejillones (zona norte) donde la colonia se vio fuertemente reducida por el paso de senderos peatonales y vehiculares en sus cercanÃ­as.","Propuesta de zonificaciÃ³n para la conservaciÃ³n del Piquero comÃºn: ChinchimÃ©n a creado una propuesta de zonificaciÃ³n para hacer frente a los proyectos inmobiliarios con el de fin de poder contar con algÃºn referente que puedan utilizar las autoridades al momento de las instancias de toma de decisiÃ³n.   Ãrea de prohibiciÃ³n de Vuelo: Se ha recurrido a la DirecciÃ³n General de AeronÃ¡utica Civil (DGAC) para con una peticiÃ³n de declarar un Ã¡rea de prohibiciÃ³n de vuelo tanto para aeronaves a motor como de parapentes y alas delta. Sin embargo, se dice que no existen los instrumentos para poder conservar  el espacio aÃ©reo para la conservaciÃ³n de la especie. Actualmente el Grupo de AcciÃ³n EcolÃ³gica ChinchimÃ©n se encuentra buscando distintas alternativas para lograr este punto dentro de las cuales es identificar experiencias de jurisprudencias relacionadas. AdemÃ¡s se ha tomado contacto con las torres de control para generar conciencia en  los funcionarios sobre la conservaciÃ³n de este espacio.   Denuncias:  ChinchimÃ©n se encuentra visitante frecuentemente el Ã¡rea y generando las denuncias pertinentes cuando estas sean necesarias. Sin embargo, el problema mayor es que se aborda el problema posterior al impacto. Aunque se espera con esto las inmobiliarias mejoren sus  prÃ¡cticas.   Instrumentos de PlanificaciÃ³n: Incesantemente ChinchimÃ©n se encuentra participando de todas las instancias de planificaciÃ³n urbana para aportar con la conservaciÃ³n de la colonia.   Sistema de evaluaciÃ³n de impacto ambiental: ChinchimÃ©n participa de las evaluaciones de impacto ambiental que afectan a la colonia poniendo en evidencia las faltas cometidas por la empresa privada.   Monitoreo de  la colonia de piqueros: Desde el aÃ±o 2009 se han realizado dos censos poblaciones de la colonia lo que ha permitido identificar los sitios de mayor importancia y dejar la constancia de la existencia de nidos para prevenir las omisiones de los estudios realizados por privados en pos de los proyectos inmobiliarios.   EducaciÃ³n: Se realizan programas educativos con escuelas de la comuna para inculcar la conciencia de conservaciÃ³n en la poblaciÃ³n local, aunque las principales amenazas son externas la educaciÃ³n local permitirÃ¡ en un futuro prevenir algunos impactos.",126193,confirmed,2010,,A4ii,0,-,,,
